crime_id,timestamp,date,hour,time_of_day,latitude,longitude,borough,district,h3_cell,crime_type,severity_score,victim_count,weapon_reported,police_called,estimated_police_eta_min,public_visibility_score,is_decoy_event
CRM_00026261,2025-11-10 02:07:05,2025-11-10,2,night,40.69256,-73.79482,Queens,Queens_Southwest_6,882a100e91fffff,robbery,6.53,1,True,True,5.3,0.692,False
CRM_00026262,2025-11-10 02:08:06,2025-11-10,2,night,40.53148,-74.12878,Staten_Island,Staten_Island_North_1,882a1060dbfffff,burglary,4.27,1,False,True,9.5,0.106,False
CRM_00026263,2025-11-10 02:08:48,2025-11-10,2,night,40.69411,-73.91886,Brooklyn,Brooklyn_North_10,882a100dd5fffff,robbery,4.63,0,False,False,10.4,0.198,False
CRM_00026264,2025-11-10 02:37:08,2025-11-10,2,night,40.89782,-73.82522,Bronx,Bronx_Northwest_8,882a100335fffff,assault,6.78,2,False,True,5.1,0.404,False
CRM_00026265,2025-11-10 03:05:50,2025-11-10,3,night,40.57696,-73.96175,Brooklyn,Brooklyn_North_1,882a107411fffff,assault,5.06,2,True,True,6.9,0.617,False
CRM_00026266,2025-11-10 03:39:21,2025-11-10,3,night,40.75657,-73.77074,Queens,Queens_Northeast_11,882a100529fffff,major_incident,10.0,4,True,True,4.3,0.664,True
CRM_00026267,2025-11-10 03:55:01,2025-11-10,3,night,40.62762,-73.96526,Brooklyn,Brooklyn_South_5,882a107627fffff,burglary,6.1,0,True,True,9.5,0.394,False
CRM_00026268,2025-11-10 04:09:30,2025-11-10,4,night,40.59497,-74.14923,Staten_Island,Staten_Island_East_3,882a106059fffff,burglary,3.2,0,False,True,19.8,0.511,True
CRM_00026269,2025-11-10 04:19:26,2025-11-10,4,night,40.83207,-73.82355,Bronx,Bronx_Northeast_2,882a1001c3fffff,major_incident,10.0,5,True,True,7.7,0.508,False
CRM_00026270,2025-11-10 04:43:20,2025-11-10,4,night,40.64744,-73.95161,Brooklyn,Brooklyn_South_5,882a107667fffff,assault,5.39,2,False,True,6.5,0.53,False
CRM_00026271,2025-11-10 04:47:55,2025-11-10,4,night,40.75427,-73.98362,Manhattan,Manhattan_North_1,882a100d67fffff,assault,7.04,2,True,True,8.2,0.447,False
CRM_00026272,2025-11-10 05:04:43,2025-11-10,5,morning,40.84619,-73.87614,Bronx,Bronx_Southeast_4,882a100ad9fffff,property_damage,2.15,0,False,True,9.0,0.211,False
CRM_00026273,2025-11-10 05:25:17,2025-11-10,5,morning,40.67225,-73.80009,Queens,Queens_Southwest_6,882a103b61fffff,robbery,5.95,1,False,True,6.4,0.623,False
CRM_00026274,2025-11-10 08:32:23,2025-11-10,8,morning,40.66631,-73.91595,Brooklyn,Brooklyn_North_10,882a100d9bfffff,burglary,4.35,1,False,False,10.2,0.293,False
CRM_00026275,2025-11-10 09:18:45,2025-11-10,9,morning,40.68421,-73.92089,Brooklyn,Brooklyn_North_10,882a100dd7fffff,armed_robbery,10.0,5,True,True,5.4,0.477,False
CRM_00026276,2025-11-10 09:51:48,2025-11-10,9,morning,40.67046,-73.95248,Brooklyn,Brooklyn_Central_9,882a100db1fffff,robbery,7.0,0,True,True,6.7,0.695,False
CRM_00026277,2025-11-10 09:53:59,2025-11-10,9,morning,40.8129,-73.9165,Bronx,Bronx_Central_0,882a100abbfffff,major_incident,10.0,2,True,True,7.8,0.828,True
CRM_00026278,2025-11-10 10:07:05,2025-11-10,10,morning,40.59131,-74.12018,Staten_Island,Staten_Island_East_3,882a1062ebfffff,major_incident,10.0,5,True,True,6.5,0.305,False
CRM_00026279,2025-11-10 11:21:38,2025-11-10,11,morning,40.63891,-73.99187,Brooklyn,Brooklyn_South_5,882a107703fffff,robbery,6.61,2,False,True,7.2,0.587,False
CRM_00026280,2025-11-10 11:35:23,2025-11-10,11,morning,40.72547,-74.01042,Manhattan,Manhattan_Central_0,882a1072c5fffff,major_incident,9.04,3,True,True,3.5,0.554,False
CRM_00026281,2025-11-10 11:51:05,2025-11-10,11,morning,40.87776,-73.88566,Bronx,Bronx_Southwest_6,882a100121fffff,burglary,5.78,0,False,True,9.7,0.59,False
CRM_00026282,2025-11-10 11:56:00,2025-11-10,11,morning,40.74693,-73.98648,Manhattan,Manhattan_North_1,882a100d2dfffff,armed_robbery,8.4,1,True,True,5.2,0.364,False
CRM_00026283,2025-11-10 12:01:24,2025-11-10,12,afternoon,40.80469,-73.96149,Manhattan,Manhattan_South_5,882a100889fffff,major_incident,9.77,2,True,True,3.8,0.305,False
CRM_00026284,2025-11-10 12:39:24,2025-11-10,12,afternoon,40.67383,-73.76103,Queens,Queens_West_7,882a103b4bfffff,burglary,5.63,2,True,False,6.9,0.23,False
CRM_00026285,2025-11-10 13:02:44,2025-11-10,13,afternoon,40.86058,-73.92102,Manhattan,Manhattan_Northwest_8,882a100ae9fffff,vehicle_theft,4.25,0,True,True,5.8,0.65,False
CRM_00026286,2025-11-10 13:28:11,2025-11-10,13,afternoon,40.59597,-73.87841,Queens,Queens_North_1,882a1076cbfffff,major_incident,9.91,3,False,True,8.8,0.717,False
CRM_00026287,2025-11-10 15:07:37,2025-11-10,15,afternoon,40.76193,-73.75249,Queens,Queens_Northeast_11,882a10056bfffff,suspicious_activity,3.09,0,False,True,8.3,0.218,False
CRM_00026288,2025-11-10 15:09:14,2025-11-10,15,afternoon,40.82913,-73.84804,Bronx,Bronx_North_1,882a10018dfffff,property_damage,2.69,0,False,True,8.8,0.454,False
CRM_00026289,2025-11-10 15:14:03,2025-11-10,15,afternoon,40.71764,-73.88895,Queens,Queens_Central_9,882a100c07fffff,vehicle_theft,3.2,1,False,True,4.8,0.806,False
CRM_00026290,2025-11-10 15:51:52,2025-11-10,15,afternoon,40.60444,-74.13991,Staten_Island,Staten_Island_East_3,882a10623bfffff,burglary,4.61,0,True,True,12.1,0.898,False
CRM_00026291,2025-11-10 16:25:10,2025-11-10,16,afternoon,40.79333,-73.95654,Manhattan,Manhattan_South_5,882a1008d7fffff,vehicle_theft,2.9,0,False,True,6.2,0.486,False
CRM_00026292,2025-11-10 16:48:54,2025-11-10,16,afternoon,40.63172,-73.95937,Brooklyn,Brooklyn_South_5,882a107625fffff,property_damage,4.09,0,False,False,10.1,0.669,False
CRM_00026293,2025-11-10 17:30:03,2025-11-10,17,evening,40.53673,-74.20065,Staten_Island,Staten_Island_Central_0,882a1060a9fffff,armed_robbery,7.85,0,False,True,5.5,0.451,False
CRM_00026294,2025-11-10 17:31:16,2025-11-10,17,evening,40.60362,-73.97009,Brooklyn,Brooklyn_North_1,882a107443fffff,property_damage,1.66,0,False,True,8.5,0.223,False
CRM_00026295,2025-11-10 18:57:03,2025-11-10,18,evening,40.84215,-73.83255,Bronx,Bronx_South_5,882a1001c5fffff,armed_robbery,8.88,1,True,True,7.1,0.3,False
CRM_00026296,2025-11-10 18:57:18,2025-11-10,18,evening,40.58604,-74.02088,Brooklyn,Brooklyn_Central_0,882a107427fffff,armed_robbery,8.82,2,True,True,8.2,0.774,False
CRM_00026297,2025-11-10 19:05:48,2025-11-10,19,evening,40.68174,-73.91759,Brooklyn,Brooklyn_North_10,882a100dd7fffff,vehicle_theft,4.12,0,False,True,8.4,0.287,False
CRM_00026298,2025-11-10 19:23:24,2025-11-10,19,evening,40.68602,-73.916,Queens,Queens_Southeast_4,882a100dd7fffff,vehicle_theft,5.89,1,False,True,5.1,0.512,False
CRM_00026299,2025-11-10 19:29:19,2025-11-10,19,evening,40.51788,-74.19471,Staten_Island,Staten_Island_Central_0,882a1060b5fffff,vehicle_theft,4.26,0,False,True,10.6,0.598,False
CRM_00026300,2025-11-10 19:35:17,2025-11-10,19,evening,40.87253,-73.89149,Bronx,Bronx_East_3,882a100121fffff,major_incident,10.0,5,False,True,8.0,0.564,False
CRM_00026301,2025-11-10 19:46:18,2025-11-10,19,evening,40.83398,-73.82436,Bronx,Bronx_Northeast_2,882a1001c3fffff,armed_robbery,8.05,1,True,True,6.5,0.148,False
CRM_00026302,2025-11-10 20:13:02,2025-11-10,20,evening,40.82028,-73.88984,Bronx,Bronx_Central_0,882a100a99fffff,pursuit,5.65,0,False,True,8.0,0.371,False
CRM_00026303,2025-11-10 20:42:44,2025-11-10,20,evening,40.8456,-73.94767,Manhattan,Manhattan_West_7,882a100aadfffff,armed_robbery,8.45,3,True,True,4.6,0.705,False
CRM_00026304,2025-11-10 20:43:01,2025-11-10,20,evening,40.78871,-73.94883,Manhattan,Manhattan_East_3,882a100899fffff,property_damage,2.27,0,False,True,6.0,0.17,False
CRM_00026305,2025-11-10 20:47:30,2025-11-10,20,evening,40.80408,-73.95165,Manhattan,Manhattan_South_5,882a1008ddfffff,vehicle_theft,3.66,1,False,True,4.8,0.32,False
CRM_00026306,2025-11-10 20:57:34,2025-11-10,20,evening,40.69026,-73.93785,Brooklyn,Brooklyn_North_10,882a100d81fffff,burglary,3.84,0,False,False,5.4,0.191,False
CRM_00026307,2025-11-10 20:58:52,2025-11-10,20,evening,40.8574,-73.85989,Bronx,Bronx_Southeast_4,882a10013bfffff,major_incident,10.0,8,False,True,6.6,0.862,False
CRM_00026308,2025-11-10 21:28:00,2025-11-10,21,evening,40.8146,-73.88994,Bronx,Bronx_Central_0,882a100a9bfffff,assault,6.02,0,False,True,7.0,0.683,False
CRM_00026309,2025-11-10 21:53:19,2025-11-10,21,evening,40.87069,-73.93939,Manhattan,Manhattan_Northwest_8,882a100a3bfffff,property_damage,1.54,0,False,False,9.9,0.703,False
CRM_00026310,2025-11-10 21:54:59,2025-11-10,21,evening,40.62435,-74.09348,Staten_Island,Staten_Island_East_3,882a10625bfffff,pursuit,6.34,0,True,True,11.9,0.667,False
CRM_00026311,2025-11-10 22:14:42,2025-11-10,22,night,40.73942,-73.86581,Queens,Queens_Central_9,882a100c43fffff,suspicious_activity,2.55,0,False,False,4.7,0.876,False
CRM_00026312,2025-11-10 22:56:39,2025-11-10,22,night,40.80987,-73.90472,Bronx,Bronx_Central_0,882a100a97fffff,vehicle_theft,4.29,0,False,True,5.8,0.345,False
CRM_00026313,2025-11-10 23:36:08,2025-11-10,23,night,40.60847,-73.92521,Brooklyn,Brooklyn_Northeast_2,882a10763bfffff,suspicious_activity,1.32,0,False,True,5.5,0.552,False
CRM_00026314,2025-11-10 23:51:24,2025-11-10,23,night,40.90074,-73.85687,Bronx,Bronx_West_7,882a101893fffff,property_damage,2.44,0,False,True,6.5,0.578,False
CRM_00026315,2025-11-10 23:51:38,2025-11-10,23,night,40.83191,-73.90628,Bronx,Bronx_Central_0,882a100a8bfffff,armed_robbery,7.21,2,True,True,5.5,0.842,False
CRM_00026316,2025-11-11 00:17:31,2025-11-11,0,night,40.85132,-73.8688,Bronx,Bronx_Southeast_4,882a100133fffff,armed_robbery,8.73,4,True,True,4.7,0.347,False
CRM_00026317,2025-11-11 00:26:24,2025-11-11,0,night,40.59944,-74.0129,Brooklyn,Brooklyn_Central_0,882a10742dfffff,suspicious_activity,1.72,0,False,True,8.5,0.497,False
CRM_00026318,2025-11-11 00:26:31,2025-11-11,0,night,40.61305,-73.86674,Queens,Queens_North_1,882a10392bfffff,major_incident,10.0,1,False,True,3.7,0.425,False
CRM_00026319,2025-11-11 00:28:17,2025-11-11,0,night,40.80993,-73.94613,Manhattan,Manhattan_South_5,882a1008ddfffff,burglary,4.18,0,False,True,2.3,0.523,False
CRM_00026320,2025-11-11 00:40:27,2025-11-11,0,night,40.68564,-73.90463,Queens,Queens_Southeast_4,882a100ddbfffff,burglary,3.78,0,False,True,7.0,0.311,False
CRM_00026321,2025-11-11 00:45:41,2025-11-11,0,night,40.64641,-73.90412,Brooklyn,Brooklyn_West_7,882a107643fffff,suspicious_activity,3.55,1,False,True,9.4,0.368,False
CRM_00026322,2025-11-11 00:48:16,2025-11-11,0,night,40.85072,-73.94501,Manhattan,Manhattan_Northwest_8,882a100ae7fffff,pursuit,6.34,0,False,True,7.3,0.616,False
CRM_00026323,2025-11-11 01:12:09,2025-11-11,1,night,40.78199,-73.9741,Manhattan,Manhattan_Northeast_2,882a100895fffff,robbery,7.61,3,False,True,7.2,0.587,False
CRM_00026324,2025-11-11 01:55:58,2025-11-11,1,night,40.51495,-74.16131,Staten_Island,Staten_Island_Central_0,882a106091fffff,suspicious_activity,2.35,0,False,True,5.9,0.595,False
CRM_00026325,2025-11-11 02:08:54,2025-11-11,2,night,40.88031,-73.81316,Bronx,Bronx_Northwest_8,882a100065fffff,suspicious_activity,1.12,0,False,True,6.8,0.406,False
CRM_00026326,2025-11-11 02:34:46,2025-11-11,2,night,40.82403,-73.93523,Manhattan,Manhattan_West_7,882a100abdfffff,suspicious_activity,2.7,0,False,False,6.0,0.734,False
CRM_00026327,2025-11-11 02:45:47,2025-11-11,2,night,40.63489,-73.98938,Brooklyn,Brooklyn_South_5,882a107715fffff,property_damage,3.66,0,True,True,6.3,0.26,False
CRM_00026328,2025-11-11 03:15:19,2025-11-11,3,night,40.62594,-74.0701,Staten_Island,Staten_Island_East_3,882a107561fffff,armed_robbery,9.04,3,True,True,7.6,0.781,False
CRM_00026329,2025-11-11 03:21:59,2025-11-11,3,night,40.59386,-74.19501,Staten_Island,Staten_Island_Northeast_2,882a10600dfffff,property_damage,3.57,0,False,False,21.9,0.263,False
CRM_00026330,2025-11-11 03:40:16,2025-11-11,3,night,40.79909,-73.88295,Bronx,Bronx_North_1,882a100f41fffff,assault,4.99,1,False,True,14.4,0.236,False
CRM_00026331,2025-11-11 03:43:42,2025-11-11,3,night,40.86553,-73.92542,Manhattan,Manhattan_Northwest_8,882a100a17fffff,armed_robbery,7.02,0,True,True,3.7,0.139,False
CRM_00026332,2025-11-11 03:45:23,2025-11-11,3,night,40.82566,-73.95402,Manhattan,Manhattan_West_7,882a1008c9fffff,vehicle_theft,3.01,0,False,True,6.8,0.263,False
CRM_00026333,2025-11-11 03:55:53,2025-11-11,3,night,40.83312,-73.89288,Bronx,Bronx_Central_0,882a100ad7fffff,burglary,4.24,0,False,True,7.7,0.458,False
CRM_00026334,2025-11-11 03:57:03,2025-11-11,3,night,40.57567,-74.01948,Brooklyn,Brooklyn_Central_0,882a1075c9fffff,burglary,4.7,0,False,True,5.9,0.384,False
CRM_00026335,2025-11-11 04:11:26,2025-11-11,4,night,40.8576,-73.85844,Bronx,Bronx_Southeast_4,882a10013bfffff,burglary,5.11,1,True,False,6.8,0.577,False
CRM_00026336,2025-11-11 04:22:50,2025-11-11,4,night,40.72538,-74.01098,Manhattan,Manhattan_Central_0,882a1072c5fffff,pursuit,5.03,1,True,True,4.3,0.481,False
CRM_00026337,2025-11-11 04:32:27,2025-11-11,4,night,40.74688,-73.76151,Queens,Queens_Northeast_11,882a100505fffff,robbery,5.8,1,True,False,12.1,0.855,False
CRM_00026338,2025-11-11 04:51:50,2025-11-11,4,night,40.74681,-73.98447,Manhattan,Manhattan_North_1,882a100d29fffff,vehicle_theft,3.79,1,False,True,6.9,0.24,False
CRM_00026339,2025-11-11 06:52:11,2025-11-11,6,morning,40.5642,-74.1383,Staten_Island,Staten_Island_North_1,882a1062a3fffff,pursuit,6.17,0,False,True,5.2,0.799,False
CRM_00026340,2025-11-11 06:57:30,2025-11-11,6,morning,40.89271,-73.86567,Bronx,Bronx_West_7,882a10016bfffff,major_incident,8.43,0,True,True,5.7,0.138,False
CRM_00026341,2025-11-11 07:32:42,2025-11-11,7,morning,40.86487,-73.84639,Bronx,Bronx_Southeast_4,882a10011dfffff,property_damage,3.21,1,False,True,7.3,0.068,False
CRM_00026342,2025-11-11 08:02:20,2025-11-11,8,morning,40.68198,-73.8972,Brooklyn,Brooklyn_Northeast_11,882a100cadfffff,robbery,5.52,2,False,False,5.4,0.246,False
CRM_00026343,2025-11-11 08:30:36,2025-11-11,8,morning,40.739,-73.99994,Manhattan,Manhattan_North_1,882a100d27fffff,suspicious_activity,2.06,0,False,True,4.8,0.301,False
CRM_00026344,2025-11-11 08:39:11,2025-11-11,8,morning,40.83469,-73.92557,Manhattan,Manhattan_West_7,882a100a87fffff,pursuit,6.71,1,False,True,4.3,0.233,False
CRM_00026345,2025-11-11 09:01:27,2025-11-11,9,morning,40.61595,-73.79089,Queens,Queens_Northeast_2,882a103861fffff,pursuit,7.19,1,False,True,5.3,0.575,False
CRM_00026346,2025-11-11 10:05:20,2025-11-11,10,morning,40.6485,-73.81143,Queens,Queens_Southwest_6,882a103b2bfffff,armed_robbery,9.44,3,False,True,2.8,0.251,False
CRM_00026347,2025-11-11 11:47:11,2025-11-11,11,morning,40.83034,-73.87819,Bronx,Bronx_North_1,882a100ad3fffff,suspicious_activity,2.09,0,False,False,6.8,0.629,False
CRM_00026348,2025-11-11 11:51:45,2025-11-11,11,morning,40.86057,-73.92233,Manhattan,Manhattan_Northwest_8,882a100ae9fffff,major_incident,10.0,3,True,True,5.0,0.362,False
CRM_00026349,2025-11-11 14:03:27,2025-11-11,14,afternoon,40.85403,-73.9185,Manhattan,Manhattan_Northwest_8,882a100aebfffff,suspicious_activity,1.6,1,False,True,5.1,0.537,False
CRM_00026350,2025-11-11 14:22:10,2025-11-11,14,afternoon,40.65575,-73.83709,Queens,Queens_South_5,882a100c99fffff,major_incident,10.0,2,True,True,6.6,0.197,False
CRM_00026351,2025-11-11 14:23:23,2025-11-11,14,afternoon,40.57284,-74.14244,Staten_Island,Staten_Island_East_3,882a1062a1fffff,robbery,3.45,0,False,False,12.7,0.495,False
CRM_00026352,2025-11-11 15:10:39,2025-11-11,15,afternoon,40.57593,-74.12303,Staten_Island,Staten_Island_East_3,882a106285fffff,assault,5.67,0,True,True,13.1,0.081,True
CRM_00026353,2025-11-11 15:38:56,2025-11-11,15,afternoon,40.81256,-73.89918,Bronx,Bronx_Central_0,882a100a93fffff,armed_robbery,9.43,1,True,True,5.2,0.542,False
CRM_00026354,2025-11-11 16:03:27,2025-11-11,16,afternoon,40.56667,-74.08531,Staten_Island,Staten_Island_North_1,882a1062d3fffff,major_incident,9.26,3,False,True,4.7,0.206,False
CRM_00026355,2025-11-11 16:49:05,2025-11-11,16,afternoon,40.81622,-73.92886,Manhattan,Manhattan_South_5,882a100ab1fffff,robbery,6.79,2,True,True,3.5,0.512,True
CRM_00026356,2025-11-11 16:57:59,2025-11-11,16,afternoon,40.73391,-74.00092,Manhattan,Manhattan_North_1,882a1072cdfffff,robbery,5.51,2,False,True,8.6,0.424,False
CRM_00026357,2025-11-11 17:17:55,2025-11-11,17,evening,40.58349,-74.18733,Staten_Island,Staten_Island_Northeast_2,882a106003fffff,suspicious_activity,3.34,2,False,True,11.1,0.267,False
CRM_00026358,2025-11-11 17:19:13,2025-11-11,17,evening,40.62374,-73.87194,Queens,Queens_North_1,882a103929fffff,major_incident,10.0,4,True,True,6.3,0.29,False
CRM_00026359,2025-11-11 17:39:29,2025-11-11,17,evening,40.80182,-73.94182,Manhattan,Manhattan_South_5,882a1008d1fffff,armed_robbery,8.57,3,False,True,4.5,0.717,False
CRM_00026360,2025-11-11 17:47:09,2025-11-11,17,evening,40.81591,-73.93402,Manhattan,Manhattan_South_5,882a100ab1fffff,suspicious_activity,1.49,0,False,True,4.6,0.108,False
CRM_00026361,2025-11-11 18:04:41,2025-11-11,18,evening,40.86577,-73.88005,Bronx,Bronx_Southeast_4,882a100123fffff,armed_robbery,9.74,1,True,True,14.0,0.344,False
CRM_00026362,2025-11-11 18:15:57,2025-11-11,18,evening,40.75324,-73.98332,Manhattan,Manhattan_North_1,882a100d67fffff,pursuit,6.42,0,False,True,8.4,0.431,False
CRM_00026363,2025-11-11 18:29:50,2025-11-11,18,evening,40.55869,-74.18577,Staten_Island,Staten_Island_Central_0,882a1060e9fffff,major_incident,9.88,3,True,True,8.5,0.76,False
CRM_00026364,2025-11-11 18:33:02,2025-11-11,18,evening,40.68083,-73.95924,Brooklyn,Brooklyn_Central_9,882a100dabfffff,major_incident,10.0,1,True,True,4.0,0.57,False
CRM_00026365,2025-11-11 18:50:42,2025-11-11,18,evening,40.58736,-73.96326,Brooklyn,Brooklyn_North_1,882a107457fffff,robbery,7.21,1,True,True,8.2,0.122,False
CRM_00026366,2025-11-11 18:52:59,2025-11-11,18,evening,40.86393,-73.88943,Bronx,Bronx_East_3,882a100123fffff,property_damage,1.3,0,False,True,17.4,0.275,False
CRM_00026367,2025-11-11 19:36:35,2025-11-11,19,evening,40.57227,-74.20344,Staten_Island,Staten_Island_Northeast_2,882a106031fffff,robbery,6.22,2,True,False,11.4,0.365,False
CRM_00026368,2025-11-11 19:51:41,2025-11-11,19,evening,40.65276,-73.88977,Brooklyn,Brooklyn_West_7,882a100cb5fffff,armed_robbery,7.58,1,True,True,9.4,0.141,False
CRM_00026369,2025-11-11 20:12:22,2025-11-11,20,evening,40.82573,-73.9584,Manhattan,Manhattan_West_7,882a1008cdfffff,assault,4.53,1,False,True,6.2,0.546,False
CRM_00026370,2025-11-11 20:18:45,2025-11-11,20,evening,40.84663,-73.91662,Manhattan,Manhattan_West_7,882a100a8dfffff,pursuit,6.76,0,False,True,9.3,0.334,False
CRM_00026371,2025-11-11 20:47:37,2025-11-11,20,evening,40.5149,-74.22052,Staten_Island,Staten_Island_Central_0,882a106e41fffff,property_damage,1.63,0,False,True,20.9,0.678,False
CRM_00026372,2025-11-11 21:07:33,2025-11-11,21,evening,40.60111,-74.01617,Brooklyn,Brooklyn_Central_0,882a10742dfffff,robbery,5.93,0,True,True,9.0,0.218,False
CRM_00026373,2025-11-11 21:10:25,2025-11-11,21,evening,40.82982,-73.82845,Bronx,Bronx_Northeast_2,882a1001c3fffff,vehicle_theft,2.98,0,False,True,6.7,0.16,False
CRM_00026374,2025-11-11 21:22:31,2025-11-11,21,evening,40.71483,-73.92744,Queens,Queens_Southeast_4,882a100dcdfffff,pursuit,6.35,0,False,True,12.6,0.517,False
CRM_00026375,2025-11-11 21:25:03,2025-11-11,21,evening,40.83042,-73.91899,Manhattan,Manhattan_West_7,882a100a87fffff,robbery,4.5,2,False,True,5.3,0.591,False
CRM_00026376,2025-11-11 21:30:58,2025-11-11,21,evening,40.62694,-73.88177,Brooklyn,Brooklyn_West_7,882a10392dfffff,robbery,4.64,0,False,True,8.7,0.539,False
CRM_00026377,2025-11-11 21:46:34,2025-11-11,21,evening,40.81936,-73.83644,Bronx,Bronx_North_1,882a100181fffff,pursuit,5.64,0,False,True,7.0,0.809,True
CRM_00026378,2025-11-11 22:13:45,2025-11-11,22,night,40.73283,-73.72527,Queens,Queens_Northeast_11,882a100519fffff,burglary,4.32,3,False,True,5.0,0.753,True
CRM_00026379,2025-11-11 22:36:50,2025-11-11,22,night,40.58211,-73.98159,Brooklyn,Brooklyn_North_1,882a107439fffff,suspicious_activity,1.44,0,False,False,8.3,0.811,False
CRM_00026380,2025-11-11 22:44:30,2025-11-11,22,night,40.82357,-73.94004,Manhattan,Manhattan_West_7,882a100ab5fffff,assault,6.2,1,False,True,3.7,0.644,True
CRM_00026381,2025-11-11 23:19:08,2025-11-11,23,night,40.73753,-73.73324,Queens,Queens_Northeast_11,882a10051dfffff,assault,3.11,0,False,True,13.8,0.199,False
CRM_00026382,2025-11-11 23:31:05,2025-11-11,23,night,40.84538,-73.85119,Bronx,Bronx_Southeast_4,882a1001e9fffff,suspicious_activity,1.59,0,False,True,10.2,0.729,False
CRM_00026383,2025-11-12 00:05:35,2025-11-12,0,night,40.61055,-73.87056,Queens,Queens_North_1,882a10392bfffff,robbery,5.58,1,False,True,11.8,0.689,True
CRM_00026384,2025-11-12 00:09:11,2025-11-12,0,night,40.79733,-73.97075,Manhattan,Manhattan_Southeast_4,882a100881fffff,suspicious_activity,1.32,0,False,False,8.3,0.754,True
CRM_00026385,2025-11-12 00:33:30,2025-11-12,0,night,40.76289,-73.98774,Manhattan,Manhattan_Northeast_2,882a100d65fffff,property_damage,2.75,0,False,True,7.4,0.493,False
CRM_00026386,2025-11-12 00:38:28,2025-11-12,0,night,40.56148,-74.21603,Staten_Island,Staten_Island_Central_0,882a106037fffff,suspicious_activity,2.5,0,False,True,11.3,0.36,False
CRM_00026387,2025-11-12 00:50:46,2025-11-12,0,night,40.54503,-74.15645,Staten_Island,Staten_Island_Central_0,882a1060c3fffff,armed_robbery,9.24,1,True,True,11.8,0.669,False
CRM_00026388,2025-11-12 01:10:25,2025-11-12,1,night,40.81079,-73.967,Manhattan,Manhattan_Southeast_4,882a1008c7fffff,assault,6.08,1,True,True,6.8,0.754,False
CRM_00026389,2025-11-12 01:13:53,2025-11-12,1,night,40.59197,-73.95898,Brooklyn,Brooklyn_North_1,882a107457fffff,major_incident,10.0,3,False,True,8.4,0.449,False
CRM_00026390,2025-11-12 01:44:11,2025-11-12,1,night,40.68203,-73.97801,Brooklyn,Brooklyn_Central_9,882a100da7fffff,pursuit,5.79,0,False,True,9.3,0.481,False
CRM_00026391,2025-11-12 01:56:45,2025-11-12,1,night,40.68033,-73.94683,Brooklyn,Brooklyn_North_10,882a100d87fffff,suspicious_activity,1.92,0,False,True,10.6,0.182,False
CRM_00026392,2025-11-12 02:12:02,2025-11-12,2,night,40.84117,-73.91388,Manhattan,Manhattan_West_7,882a100a89fffff,burglary,2.61,0,False,True,3.5,0.333,False
CRM_00026393,2025-11-12 02:26:16,2025-11-12,2,night,40.76761,-73.96828,Manhattan,Manhattan_Northeast_2,882a100d69fffff,assault,4.98,0,False,False,7.4,0.551,False
CRM_00026394,2025-11-12 02:31:55,2025-11-12,2,night,40.56273,-74.08864,Staten_Island,Staten_Island_North_1,882a106299fffff,suspicious_activity,2.84,0,False,True,7.0,0.667,False
CRM_00026395,2025-11-12 02:32:54,2025-11-12,2,night,40.57513,-74.18528,Staten_Island,Staten_Island_Northeast_2,882a106015fffff,burglary,3.02,0,False,True,9.9,0.464,False
CRM_00026396,2025-11-12 02:50:12,2025-11-12,2,night,40.66392,-73.78918,Queens,Queens_Southwest_6,882a103b0dfffff,burglary,2.74,1,False,False,6.6,0.578,True
CRM_00026397,2025-11-12 03:28:25,2025-11-12,3,night,40.5399,-74.14841,Staten_Island,Staten_Island_North_1,882a1060ddfffff,robbery,6.04,1,False,True,14.8,0.601,False
CRM_00026398,2025-11-12 03:34:13,2025-11-12,3,night,40.83451,-73.95435,Manhattan,Manhattan_West_7,882a100aa5fffff,armed_robbery,7.65,0,True,True,3.8,0.236,False
CRM_00026399,2025-11-12 05:57:29,2025-11-12,5,morning,40.81384,-73.86381,Bronx,Bronx_North_1,882a1001a3fffff,burglary,3.88,0,False,True,5.2,0.628,False
CRM_00026400,2025-11-12 09:30:11,2025-11-12,9,morning,40.80729,-73.94507,Manhattan,Manhattan_South_5,882a1008ddfffff,pursuit,5.64,0,False,False,5.7,0.328,False
CRM_00026401,2025-11-12 09:37:05,2025-11-12,9,morning,40.52058,-74.1635,Staten_Island,Staten_Island_Central_0,882a10609dfffff,burglary,3.71,0,False,True,12.1,0.652,False
CRM_00026402,2025-11-12 10:16:24,2025-11-12,10,morning,40.85651,-73.84349,Bronx,Bronx_Southeast_4,882a100111fffff,property_damage,3.12,0,False,True,9.7,0.451,False
CRM_00026403,2025-11-12 10:31:38,2025-11-12,10,morning,40.68809,-73.84188,Queens,Queens_South_5,882a100ccbfffff,property_damage,2.55,1,False,True,9.9,0.343,False
CRM_00026404,2025-11-12 10:40:04,2025-11-12,10,morning,40.71799,-73.74678,Queens,Queens_Northeast_11,882a1005edfffff,major_incident,10.0,3,True,True,9.9,0.763,False
CRM_00026405,2025-11-12 10:56:30,2025-11-12,10,morning,40.69698,-73.79353,Queens,Queens_Southwest_6,882a100e9dfffff,armed_robbery,7.94,0,True,True,12.5,0.081,False
CRM_00026406,2025-11-12 11:08:11,2025-11-12,11,morning,40.80194,-73.95412,Manhattan,Manhattan_South_5,882a1008d5fffff,vehicle_theft,2.26,0,False,True,6.3,0.153,False
